dataset,family,treatment,candidate,strategy,route,primary,questions,ndcg_at_10,recall_at_10,mrr_at_10,full_qrel_coverage_at_10,query_p95_ms,double_build_seconds,knowledge_bytes,agent_seconds,native_trial_seconds
enterprise-rag-40,entity-graph,construction,candidate-004,bm25-saturation,traversal,False,40,0.43274149507640913,0.5032738095238095,0.4604166666666667,0.375,47.966011999960756,57.90011542100001,13856387,64.774143,106.447163
enterprise-rag-40,entity-graph,construction,candidate-005,bm25-saturation,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,47.63716400066187,61.309356561999266,13856387,68.331572,111.056181
enterprise-rag-40,entity-graph,construction,candidate-005,bm25-saturation,fusion,True,40,0.47727963594864053,0.5859126984126984,0.47732142857142856,0.5,47.45710999941366,61.309356561999266,13856387,68.331572,111.056181
enterprise-rag-40,entity-graph,construction,candidate-005,bm25-saturation,lexical,False,40,0.571255774438253,0.6373015873015873,0.5744047619047619,0.55,48.87519300064014,61.309356561999266,13856387,68.331572,111.056181
enterprise-rag-40,entity-graph,construction,candidate-005,bm25-saturation,traversal,False,40,0.43274149507640913,0.5032738095238095,0.4604166666666667,0.375,48.3524880000914,61.309356561999266,13856387,68.331572,111.056181
enterprise-rag-40,entity-graph,construction,candidate-006,bm25-saturation,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,55.084835000343446,59.69876263899914,13856387,66.843694,109.292693
enterprise-rag-40,entity-graph,construction,candidate-006,bm25-saturation,fusion,True,40,0.47675519992766463,0.5859126984126984,0.47732142857142856,0.5,46.94273799941584,59.69876263899914,13856387,66.843694,109.292693
enterprise-rag-40,entity-graph,construction,candidate-006,bm25-saturation,lexical,False,40,0.5681861573217042,0.6373015873015873,0.5702380952380952,0.55,48.24568099957105,59.69876263899914,13856387,66.843694,109.292693
enterprise-rag-40,entity-graph,construction,candidate-006,bm25-saturation,traversal,False,40,0.43274149507640913,0.5032738095238095,0.4604166666666667,0.375,48.61745700054598,59.69876263899914,13856387,66.843694,109.292693
enterprise-rag-40,entity-graph,construction,candidate-007,graph-reach,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,40.119670999956725,58.80426298099974,13856387,64.640178,105.464262
enterprise-rag-40,entity-graph,construction,candidate-007,graph-reach,fusion,True,40,0.47772634736233066,0.5859126984126984,0.4777678571428571,0.5,41.36686499987263,58.80426298099974,13856387,64.640178,105.464262
enterprise-rag-40,entity-graph,construction,candidate-007,graph-reach,lexical,False,40,0.571255774438253,0.6373015873015873,0.5744047619047619,0.55,39.99069499968755,58.80426298099974,13856387,64.640178,105.464262
enterprise-rag-40,entity-graph,construction,candidate-007,graph-reach,traversal,False,40,0.43256710785240077,0.5032738095238095,0.4604166666666667,0.375,41.316358999210934,58.80426298099974,13856387,64.640178,105.464262
enterprise-rag-40,entity-graph,construction,candidate-008,graph-reach,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,42.55893699973967,58.93328331599969,13856387,65.315963,108.025356
enterprise-rag-40,entity-graph,construction,candidate-008,graph-reach,fusion,True,40,0.47727963594864053,0.5859126984126984,0.47732142857142856,0.5,43.40805199990427,58.93328331599969,13856387,65.315963,108.025356
enterprise-rag-40,entity-graph,construction,candidate-008,graph-reach,lexical,False,40,0.571255774438253,0.6373015873015873,0.5744047619047619,0.55,45.38086599950475,58.93328331599969,13856387,65.315963,108.025356
enterprise-rag-40,entity-graph,construction,candidate-008,graph-reach,traversal,False,40,0.43274149507640913,0.5032738095238095,0.4604166666666667,0.375,45.48945799979265,58.93328331599969,13856387,65.315963,108.025356
enterprise-rag-40,entity-graph,construction,candidate-009,graph-reach,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,53.87835500005167,58.39488739300032,13856387,66.211127,109.298025
enterprise-rag-40,entity-graph,construction,candidate-009,graph-reach,fusion,True,40,0.47727963594864053,0.5859126984126984,0.47732142857142856,0.5,55.937270999493194,58.39488739300032,13856387,66.211127,109.298025
enterprise-rag-40,entity-graph,construction,candidate-009,graph-reach,lexical,False,40,0.571255774438253,0.6373015873015873,0.5744047619047619,0.55,53.40745800003788,58.39488739300032,13856387,66.211127,109.298025
enterprise-rag-40,entity-graph,construction,candidate-009,graph-reach,traversal,False,40,0.43274149507640913,0.5032738095238095,0.4604166666666667,0.375,54.39450899939402,58.39488739300032,13856387,66.211127,109.298025
enterprise-rag-40,entity-graph,construction,candidate-010,graph-noise,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,41.090107000854914,58.22253270700094,13856387,64.125393,106.223696
enterprise-rag-40,entity-graph,construction,candidate-010,graph-noise,fusion,True,40,0.48188524415128164,0.5859126984126984,0.48336309523809523,0.5,39.5280200009438,58.22253270700094,13856387,64.125393,106.223696
enterprise-rag-40,entity-graph,construction,candidate-010,graph-noise,lexical,False,40,0.571255774438253,0.6373015873015873,0.5744047619047619,0.55,41.418925999096246,58.22253270700094,13856387,64.125393,106.223696
enterprise-rag-40,entity-graph,construction,candidate-010,graph-noise,traversal,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,40.211483001257875,58.22253270700094,13856387,64.125393,106.223696
enterprise-rag-40,entity-graph,construction,candidate-011,graph-noise,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,37.64055899955565,58.25050286199985,13856387,64.016369,105.501583
enterprise-rag-40,entity-graph,construction,candidate-011,graph-noise,fusion,True,40,0.48156163024020343,0.5859126984126984,0.48252976190476193,0.5,40.22843799975817,58.25050286199985,13856387,64.016369,105.501583
enterprise-rag-40,entity-graph,construction,candidate-011,graph-noise,lexical,False,40,0.571255774438253,0.6373015873015873,0.5744047619047619,0.55,41.105551999862655,58.25050286199985,13856387,64.016369,105.501583
enterprise-rag-40,entity-graph,construction,candidate-011,graph-noise,traversal,False,40,0.43970986127970957,0.5254960317460318,0.4647916666666666,0.4,39.447952000045916,58.25050286199985,13856387,64.016369,105.501583
enterprise-rag-40,entity-graph,construction,candidate-012,graph-noise,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,40.87561300002562,59.02864094300094,13856387,64.95339,107.253458
enterprise-rag-40,entity-graph,construction,candidate-012,graph-noise,fusion,True,40,0.47727963594864053,0.5859126984126984,0.47732142857142856,0.5,40.70313299962436,59.02864094300094,13856387,64.95339,107.253458
enterprise-rag-40,entity-graph,construction,candidate-012,graph-noise,lexical,False,40,0.571255774438253,0.6373015873015873,0.5744047619047619,0.55,41.85337799935951,59.02864094300094,13856387,64.95339,107.253458
enterprise-rag-40,entity-graph,construction,candidate-012,graph-noise,traversal,False,40,0.4316788582311556,0.5032738095238095,0.4604166666666667,0.375,41.06240299915953,59.02864094300094,13856387,64.95339,107.253458
enterprise-rag-40,entity-graph,construction,candidate-013,section-granularity,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,39.01788999974087,58.20223976499983,13856386,63.879504,105.520985
enterprise-rag-40,entity-graph,construction,candidate-013,section-granularity,fusion,True,40,0.48188524415128164,0.5859126984126984,0.48336309523809523,0.5,39.60672399989562,58.20223976499983,13856386,63.879504,105.520985
enterprise-rag-40,entity-graph,construction,candidate-013,section-granularity,lexical,False,40,0.571255774438253,0.6373015873015873,0.5744047619047619,0.55,39.23547300109931,58.20223976499983,13856386,63.879504,105.520985
enterprise-rag-40,entity-graph,construction,candidate-013,section-granularity,traversal,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,40.100842001265846,58.20223976499983,13856386,63.879504,105.520985
enterprise-rag-40,entity-graph,construction,candidate-014,section-granularity,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,46.692948999407236,59.16909709900028,13856386,65.161489,107.887051
enterprise-rag-40,entity-graph,construction,candidate-014,section-granularity,fusion,True,40,0.48188524415128164,0.5859126984126984,0.48336309523809523,0.5,40.60496100100863,59.16909709900028,13856386,65.161489,107.887051
enterprise-rag-40,entity-graph,construction,candidate-014,section-granularity,lexical,False,40,0.571255774438253,0.6373015873015873,0.5744047619047619,0.55,42.316267999922275,59.16909709900028,13856386,65.161489,107.887051
enterprise-rag-40,entity-graph,construction,candidate-014,section-granularity,traversal,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,40.92062699965027,59.16909709900028,13856386,65.161489,107.887051
enterprise-rag-40,entity-graph,construction,candidate-015,section-granularity,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,39.31785399981891,58.80015362999984,13856387,64.689541,106.57642
enterprise-rag-40,entity-graph,construction,candidate-015,section-granularity,fusion,True,40,0.48188524415128164,0.5859126984126984,0.48336309523809523,0.5,40.556219000791316,58.80015362999984,13856387,64.689541,106.57642
enterprise-rag-40,entity-graph,construction,candidate-015,section-granularity,lexical,False,40,0.571255774438253,0.6373015873015873,0.5744047619047619,0.55,39.88900799959083,58.80015362999984,13856387,64.689541,106.57642
enterprise-rag-40,entity-graph,construction,candidate-015,section-granularity,traversal,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,43.48854400086566,58.80015362999984,13856387,64.689541,106.57642
enterprise-rag-40,ensemble,construction,baseline,baseline,fast,False,40,0.5235778074844945,0.5899801587301587,0.5910416666666667,0.475,1326.0703420000937,257.75568206799926,22719373,364.328335,406.628319
enterprise-rag-40,ensemble,construction,baseline,baseline,quality,True,40,0.5566385701162351,0.5899801587301587,0.6041666666666667,0.475,1597.6340600000185,257.75568206799926,22719373,364.328335,406.628319
enterprise-rag-40,ensemble,construction,baseline,baseline,robust,False,40,0.5033603261131847,0.5899801587301587,0.5747222222222221,0.475,1287.0224449998204,257.75568206799926,22719373,364.328335,406.628319
enterprise-rag-40,ensemble,construction,candidate-001,length-normalization,fast,False,40,0.5280732646409713,0.5906746031746032,0.5902380952380952,0.475,1319.941892001225,256.1214458329996,22719373,362.92504,405.252727
enterprise-rag-40,ensemble,construction,candidate-001,length-normalization,quality,True,40,0.5576573173324186,0.5906746031746032,0.6035714285714285,0.475,1593.3303329984483,256.1214458329996,22719373,362.92504,405.252727
enterprise-rag-40,ensemble,construction,candidate-001,length-normalization,robust,False,40,0.5068734091416912,0.5906746031746032,0.5750694444444444,0.475,1291.444798998782,256.1214458329996,22719373,362.92504,405.252727
enterprise-rag-40,ensemble,construction,candidate-002,length-normalization,fast,False,40,0.5239257950972884,0.5859126984126984,0.5902380952380952,0.475,1425.4398770008265,256.0047507749987,22719370,365.296648,407.078947
enterprise-rag-40,ensemble,construction,candidate-002,length-normalization,quality,True,40,0.5642928737711814,0.5859126984126984,0.6104166666666667,0.475,1601.6937390013481,256.0047507749987,22719370,365.296648,407.078947
enterprise-rag-40,ensemble,construction,candidate-002,length-normalization,robust,False,40,0.5057704507992754,0.5859126984126984,0.576140873015873,0.475,1343.188144001033,256.0047507749987,22719370,365.296648,407.078947
enterprise-rag-40,ensemble,construction,candidate-003,length-normalization,fast,False,40,0.5365642135226486,0.6191468253968254,0.5940178571428572,0.5,1326.515285001733,257.3547381850003,22719370,365.227505,407.327128
enterprise-rag-40,ensemble,construction,candidate-003,length-normalization,quality,True,40,0.5733559826437304,0.6191468253968254,0.6104166666666667,0.5,1621.167636998507,257.3547381850003,22719370,365.227505,407.327128
enterprise-rag-40,ensemble,construction,candidate-003,length-normalization,robust,False,40,0.5154055533484039,0.6191468253968254,0.5775694444444445,0.5,1320.688275998691,257.3547381850003,22719370,365.227505,407.327128
enterprise-rag-40,ensemble,construction,candidate-004,length-normalization,fast,False,40,0.5261245335082451,0.5865079365079364,0.5974999999999999,0.5,1331.6336429998046,256.4128726630006,22719370,362.48611,404.194635
enterprise-rag-40,ensemble,construction,candidate-004,length-normalization,quality,True,40,0.5571671488600702,0.5865079365079364,0.603125,0.5,1565.5593319988839,256.4128726630006,22719370,362.48611,404.194635
enterprise-rag-40,ensemble,construction,candidate-004,length-normalization,robust,False,40,0.5190448134260887,0.5865079365079364,0.5961805555555555,0.5,1252.2541220005223,256.4128726630006,22719370,362.48611,404.194635
enterprise-rag-40,ensemble,construction,candidate-005,bm25-saturation,fast,False,40,0.5302142719070458,0.5969246031746032,0.5896428571428571,0.475,1318.406538999625,255.8632399319995,22719370,364.159509,405.628325
enterprise-rag-40,ensemble,construction,candidate-005,bm25-saturation,quality,True,40,0.5669371031270407,0.5969246031746032,0.6035714285714285,0.475,1601.1408100002882,255.8632399319995,22719370,364.159509,405.628325
enterprise-rag-40,ensemble,construction,candidate-005,bm25-saturation,robust,False,40,0.509993666909067,0.5969246031746032,0.5753472222222222,0.475,1316.8685080017895,255.8632399319995,22719370,364.159509,405.628325
enterprise-rag-40,ensemble,construction,candidate-006,bm25-saturation,fast,False,40,0.5266951350872773,0.5941468253968254,0.5904464285714286,0.475,1314.8907109989523,261.3562103379991,22719370,369.107212,409.582144
enterprise-rag-40,ensemble,construction,candidate-006,bm25-saturation,quality,True,40,0.5601291987247219,0.5941468253968254,0.6020833333333333,0.475,1614.3647709996003,261.3562103379991,22719370,369.107212,409.582144
enterprise-rag-40,ensemble,construction,candidate-006,bm25-saturation,robust,False,40,0.5074066410074416,0.5941468253968254,0.5750694444444444,0.475,1267.4183169983735,261.3562103379991,22719370,369.107212,409.582144
enterprise-rag-40,ensemble,construction,candidate-007,bm25-saturation,fast,False,40,0.5227896090539412,0.5905753968253968,0.5904464285714286,0.475,1402.3961610000697,255.67605536799965,22719370,363.913184,405.485125
enterprise-rag-40,ensemble,construction,candidate-007,bm25-saturation,quality,True,40,0.5562133869710069,0.5905753968253968,0.6008333333333333,0.475,1586.7983329990238,255.67605536799965,22719370,363.913184,405.485125
enterprise-rag-40,ensemble,construction,candidate-007,bm25-saturation,robust,False,40,0.5033109298688176,0.5905753968253968,0.5750694444444444,0.475,1267.2813150002185,255.67605536799965,22719370,363.913184,405.485125
enterprise-rag-40,ensemble,construction,candidate-008,title-weight,fast,False,40,0.5370109249363387,0.6191468253968254,0.5944642857142857,0.5,1309.935700001006,255.32968317300038,22719370,364.474274,407.229648
enterprise-rag-40,ensemble,construction,candidate-008,title-weight,quality,True,40,0.5733559826437304,0.6191468253968254,0.6104166666666667,0.5,1594.919500999822,255.32968317300038,22719370,364.474274,407.229648
enterprise-rag-40,ensemble,construction,candidate-008,title-weight,robust,False,40,0.5154055533484039,0.6191468253968254,0.5775694444444445,0.5,1374.8595420001948,255.32968317300038,22719370,364.474274,407.229648
enterprise-rag-40,ensemble,construction,candidate-009,title-weight,fast,False,40,0.5365642135226486,0.6191468253968254,0.5940178571428572,0.5,1294.2923529990367,257.12070627399953,22719370,363.874404,406.034971
enterprise-rag-40,ensemble,construction,candidate-009,title-weight,quality,True,40,0.5733559826437304,0.6191468253968254,0.6104166666666667,0.5,1536.9691680007236,257.12070627399953,22719370,363.874404,406.034971
enterprise-rag-40,ensemble,construction,candidate-009,title-weight,robust,False,40,0.5154055533484039,0.6191468253968254,0.5775694444444445,0.5,1266.4740800009895,257.12070627399953,22719370,363.874404,406.034971
enterprise-rag-40,ensemble,construction,candidate-010,expansion-strength,fast,False,40,0.5259038941158433,0.5941468253968254,0.5902380952380952,0.475,1321.0714659999212,258.07788454,22719376,364.628338,404.872959
enterprise-rag-40,ensemble,construction,candidate-010,expansion-strength,quality,True,40,0.5608939487157149,0.5941468253968254,0.603125,0.475,1562.4335150005209,258.07788454,22719376,364.628338,404.872959
enterprise-rag-40,ensemble,construction,candidate-010,expansion-strength,robust,False,40,0.5159270560445817,0.5941468253968254,0.5880158730158731,0.475,1265.9065650004777,258.07788454,22719376,364.628338,404.872959
enterprise-rag-40,ensemble,construction,candidate-011,expansion-strength,fast,False,40,0.5259038941158433,0.5941468253968254,0.5902380952380952,0.475,1293.1679590001295,253.01302726500035,22719368,356.694139,398.896676
enterprise-rag-40,ensemble,construction,candidate-011,expansion-strength,quality,True,40,0.5620172223475284,0.5941468253968254,0.6035714285714285,0.475,1533.2321749992843,253.01302726500035,22719368,356.694139,398.896676
enterprise-rag-40,ensemble,construction,candidate-011,expansion-strength,robust,False,40,0.5157918800926615,0.5941468253968254,0.5880158730158731,0.475,1241.4430899989384,253.01302726500035,22719368,356.694139,398.896676
enterprise-rag-40,ensemble,construction,candidate-012,expansion-strength,fast,False,40,0.5262354234351534,0.5941468253968254,0.5914880952380952,0.475,1335.9745849993487,255.2458578049991,22719372,360.916858,402.694824
enterprise-rag-40,ensemble,construction,candidate-012,expansion-strength,quality,True,40,0.5608939487157149,0.5941468253968254,0.603125,0.475,1568.9900019988272,255.2458578049991,22719372,360.916858,402.694824
enterprise-rag-40,ensemble,construction,candidate-012,expansion-strength,robust,False,40,0.50651688963398,0.5941468253968254,0.575515873015873,0.475,1281.0964420004893,255.2458578049991,22719372,360.916858,402.694824
enterprise-rag-40,ensemble,construction,candidate-013,relevance-diversity,fast,False,40,0.5880890172221884,0.6275793650793651,0.603125,0.525,1377.7939390001848,256.9435999460002,22719366,365.278468,408.67186
enterprise-rag-40,ensemble,construction,candidate-013,relevance-diversity,quality,True,40,0.5932160909408737,0.6275793650793651,0.60625,0.525,1617.3063709993585,256.9435999460002,22719366,365.278468,408.67186
enterprise-rag-40,ensemble,construction,candidate-013,relevance-diversity,robust,False,40,0.5799538414267345,0.6275793650793651,0.5925,0.525,1321.481175998997,256.9435999460002,22719366,365.278468,408.67186
enterprise-rag-40,ensemble,construction,candidate-014,relevance-diversity,fast,False,40,0.5675320098702229,0.6206349206349207,0.5989583333333333,0.525,1462.4651049998647,255.62878149400058,22719430,364.265807,405.61409
enterprise-rag-40,ensemble,construction,candidate-014,relevance-diversity,quality,True,40,0.5870645195193089,0.6206349206349207,0.60625,0.525,1587.4387999992905,255.62878149400058,22719430,364.265807,405.61409
enterprise-rag-40,ensemble,construction,candidate-014,relevance-diversity,robust,False,40,0.5553191540107794,0.6206349206349207,0.5848214285714286,0.525,1272.3950159997912,255.62878149400058,22719430,364.265807,405.61409
enterprise-rag-40,ensemble,construction,candidate-015,relevance-diversity,fast,False,40,0.4601465946973441,0.47043650793650793,0.5850694444444444,0.35,1472.0529109999916,254.5271878750009,22719370,368.262762,410.060072
enterprise-rag-40,ensemble,construction,candidate-015,relevance-diversity,quality,True,40,0.47677206512258347,0.47043650793650793,0.5900000000000001,0.35,1697.5768160009466,254.5271878750009,22719370,368.262762,410.060072
enterprise-rag-40,ensemble,construction,candidate-015,relevance-diversity,robust,False,40,0.4478418230637676,0.47043650793650793,0.5709027777777778,0.35,1387.4777940000058,254.5271878750009,22719370,368.262762,410.060072
enterprise-rag-40,ensemble,construction,candidate-016,ensemble-allocation,fast,False,40,0.5880890172221884,0.6275793650793651,0.603125,0.525,1288.790226000856,249.60149429100056,22719366,353.383533,394.739745
enterprise-rag-40,ensemble,construction,candidate-016,ensemble-allocation,quality,True,40,0.6028174208168413,0.6275793650793651,0.6166666666666667,0.525,1576.5483020004467,249.60149429100056,22719366,353.383533,394.739745
enterprise-rag-40,ensemble,construction,candidate-016,ensemble-allocation,robust,False,40,0.5799538414267345,0.6275793650793651,0.5925,0.525,1232.8341629981878,249.60149429100056,22719366,353.383533,394.739745
enterprise-rag-40,ensemble,construction,candidate-017,ensemble-allocation,fast,False,40,0.5880890172221884,0.6275793650793651,0.603125,0.525,1337.2149759998138,240.1177431239994,22719366,348.132231,389.339705
enterprise-rag-40,ensemble,construction,candidate-017,ensemble-allocation,quality,True,40,0.6135043091548117,0.6275793650793651,0.63,0.525,1613.7789050007996,240.1177431239994,22719366,348.132231,389.339705
enterprise-rag-40,ensemble,construction,candidate-017,ensemble-allocation,robust,False,40,0.5799538414267345,0.6275793650793651,0.5925,0.525,1294.8409999989963,240.1177431239994,22719366,348.132231,389.339705
enterprise-rag-40,ensemble,construction,candidate-018,ensemble-allocation,fast,False,40,0.5880890172221884,0.6275793650793651,0.603125,0.525,1251.487123001425,240.90610202899916,22719366,343.318114,384.519614
enterprise-rag-40,ensemble,construction,candidate-018,ensemble-allocation,quality,True,40,0.6136740767613875,0.6275793650793651,0.63125,0.525,1518.8767489999009,240.90610202899916,22719366,343.318114,384.519614
enterprise-rag-40,ensemble,construction,candidate-018,ensemble-allocation,robust,False,40,0.5799538414267345,0.6275793650793651,0.5925,0.525,1225.304239000252,240.90610202899916,22719366,343.318114,384.519614
enterprise-rag-40,graphify,consultation,baseline,baseline,search,True,40,0.13626228624863054,0.17371031746031745,0.20423611111111112,0.1,128.30551099978038,128.07022957599838,14940327,132.066557,174.781977
enterprise-rag-40,graphify,consultation,candidate-001,traversal-depth,search,True,40,0.09109336459514347,0.07371031746031745,0.18333333333333332,0.025,125.24669099911989,129.9415190280015,14940327,133.7678,176.23772
enterprise-rag-40,graphify,consultation,candidate-002,traversal-depth,search,True,40,0.09109336459514347,0.07371031746031745,0.18333333333333332,0.025,120.31759199999215,128.25810750599885,14940327,131.991934,174.24716
enterprise-rag-40,graphify,consultation,candidate-003,traversal-depth,search,True,40,0.5144427680270155,0.5411706349206349,0.575,0.4,127.46387900006084,129.67219668100006,14940327,133.56842,176.178811
enterprise-rag-40,graphify,consultation,candidate-004,traversal-depth,search,True,40,0.5374775759799012,0.5932539682539683,0.5666666666666667,0.475,123.01856500016584,129.60514244799924,14940327,133.404271,175.931287
enterprise-rag-40,graphify,consultation,candidate-005,traversal-depth,search,True,40,0.5374775759799012,0.5932539682539683,0.5666666666666667,0.475,127.3699100001977,128.9440472490005,14940327,132.830846,174.839919
enterprise-rag-40,graphify,consultation,candidate-006,traversal-depth,search,True,40,0.5374775759799012,0.5932539682539683,0.5666666666666667,0.475,127.07112499992945,128.75657532200057,14940327,132.680487,174.885431
enterprise-rag-40,graphify,consultation,candidate-007,lexical-graph-fusion,search,True,40,0.576319468408568,0.5932539682539683,0.625,0.475,136.42082999831473,127.6063991179999,14940327,131.713862,173.384491
enterprise-rag-40,graphify,consultation,candidate-008,lexical-graph-fusion,search,True,40,0.5692753631205092,0.5932539682539683,0.6125,0.475,132.51056500121194,130.83636165399912,14940327,134.921407,176.693246
enterprise-rag-40,graphify,consultation,candidate-009,lexical-graph-fusion,search,True,40,0.5837804919562507,0.5968253968253968,0.625,0.475,132.9282950009656,128.46351286299978,14940327,132.494946,174.236585
enterprise-rag-40,graphify,consultation,candidate-010,lexical-graph-fusion,search,True,40,0.6035802201326674,0.6324404761904762,0.625,0.525,140.03631800005678,130.3702539799997,14940327,134.475323,176.378425
enterprise-rag-40,graphify,consultation,candidate-011,fusion-rank-decay,search,True,40,0.5839364844215764,0.6219246031746032,0.6125,0.5,149.4091889999254,127.22720094800025,14940327,131.551614,173.629338
enterprise-rag-40,graphify,consultation,candidate-012,fusion-rank-decay,search,True,40,0.5712617901063284,0.5968253968253968,0.6125,0.475,137.27548200040474,127.86155570699884,14940327,131.9192,173.73474
enterprise-rag-40,graphify,consultation,candidate-013,fusion-rank-decay,search,True,40,0.5692753631205092,0.5932539682539683,0.6125,0.475,134.0130570006295,130.7975111960004,14940327,134.911267,176.507246
enterprise-rag-40,turso,consultation,baseline,baseline,lexical-sql,True,40,0.40319114502840775,0.49871031746031746,0.40854166666666664,0.4,38.39331299968762,37.76141910400111,23927107,39.658752,82.40498
enterprise-rag-40,turso,consultation,candidate-001,bm25-saturation,lexical-sql,True,40,0.5868341631156483,0.6185515873015872,0.6025,0.5,8.815292001600028,38.65403950399923,23927107,39.829495,81.724278
enterprise-rag-40,turso,consultation,candidate-002,bm25-saturation,lexical-sql,True,40,0.5814176888760005,0.6150793650793651,0.5983333333333334,0.5,8.809574001134024,37.75462540399894,23927107,38.925113,80.099469
enterprise-rag-40,turso,consultation,candidate-003,bm25-saturation,lexical-sql,True,40,0.5961724167905328,0.6248015873015873,0.615,0.525,8.658830000058515,37.605429473000186,23927107,38.734102,80.167819
enterprise-rag-40,turso,consultation,candidate-004,bm25-saturation,lexical-sql,True,40,0.5952238585899123,0.6185515873015872,0.615,0.5,9.154246999969473,38.505020237998906,23927107,39.689307,82.28116
enterprise-rag-40,turso,consultation,candidate-005,length-normalization,lexical-sql,True,40,0.5777585149949644,0.6150793650793651,0.5944444444444444,0.5,9.051832999830367,38.00133290300073,23927107,39.194656,80.654606
enterprise-rag-40,turso,consultation,candidate-006,length-normalization,lexical-sql,True,40,0.5651710648556278,0.6275793650793651,0.5775,0.525,8.757714000239503,37.30736678199901,23927107,38.493814,80.275826
enterprise-rag-40,turso,consultation,candidate-007,length-normalization,lexical-sql,True,40,0.584827182844353,0.6185515873015872,0.5983333333333334,0.5,8.607402000052389,38.23675895300039,23927107,39.417117,81.486304
enterprise-rag-40,turso,consultation,candidate-008,title-weight,lexical-sql,True,40,0.5897017567394892,0.6248015873015873,0.6025,0.525,8.764389000134543,37.70612769999934,23927107,38.97497,80.495173
enterprise-rag-40,turso,consultation,candidate-009,title-weight,lexical-sql,True,40,0.5877438972143467,0.6213293650793651,0.6025,0.5,8.602732999861473,38.681306319000214,23927107,39.817987,81.455088
enterprise-rag-40,turso,consultation,candidate-010,title-weight,lexical-sql,True,40,0.5808281321115133,0.6150793650793651,0.5986111111111111,0.5,8.807403999526286,38.11106865200054,23927107,39.262173,80.664623
